brandM,brandT,brandG,fitSt,fitBo,fitWi,black,lblue,none,price,id
-2.066913665,-0.6671701,-2.391414344,-0.239109219,-4.129790344,-5.01415562,-0.385907077,-0.704280353,-5.793973728,-6.332504037,708
-2.73793029,-3.075482798,-3.763428828,-0.459874129,-4.615794508,-4.709598138,-0.709449873,-0.226219858,-5.608070364,-3.724621225,709
-2.293142901,-0.457749707,-2.477047888,-2.117627805,-1.4554712,-3.74207137,-0.384792831,-0.983075272,-4.275455015,-3.363153378,711
-0.829343502,-0.758754864,-0.706203564,-5.217257415,-7.288475142,-8.589027342,-0.160780886,-0.713693652,-10.9511007,-10.22741902,712
-0.560859275,0.298119328,-0.593654355,1.454285158,-2.347993459,-1.171121205,0.783585501,-0.045365329,-7.199788031,-5.610471187,713
-1.452097289,-0.535925169,-1.745690003,0.527082632,-0.394885185,-0.987760439,0.466455659,-0.470273501,-3.652413201,-4.053301474,717
-2.396666758,-1.341978734,-2.826474985,-2.76717219,-1.159960331,-2.463261092,1.344294953,-0.517421296,-3.316945213,-2.985063091,722
-1.645618007,-1.687457262,-2.223195556,-0.141229237,-1.681186409,-3.193222731,0.603193606,-0.04679054,-6.109592807,-5.316108784,724
-0.853729444,0.334589433,-0.682862934,-2.094521792,-3.567143375,-1.99843173,0.850625761,-0.976333935,-7.230443984,-3.456302413,727
1.178450602,1.582044397,1.651577545,2.525658833,-1.002658076,-1.019788534,0.157207313,-0.595951203,-8.049576193,-11.60941791,729
-1.904704252,-0.84440131,-2.251362193,-0.461968914,-4.716201807,-5.106763087,0.124297979,-0.730349072,-5.810398687,-4.370895338,730
-1.579388003,-2.115073125,-2.355040778,1.220245598,2.04522644,1.176133785,0.206499558,-0.089121239,-9.456999875,-7.645962993,733
-0.802929209,-0.305159526,-0.850343758,-0.548254274,-4.137492689,-3.384533491,-1.068881888,-0.528347641,-7.564808454,-5.840178733,735
-0.07651585,0.077191712,0.09081986,-1.451854113,-5.214401102,-5.446180771,0.634748137,0.034322529,-9.368195636,-6.248585993,738
0.336670619,-0.608404412,0.294131184,-0.335502784,-3.908611664,-3.276692454,1.239864145,-0.302157895,-5.096103548,-5.618205438,739
-0.685482518,0.585308909,-0.545428736,0.372377351,-4.0422918,-3.802314421,-0.681831443,-0.675641254,-3.028673782,-2.815738815,740
-1.183430881,-0.350786609,-1.529817692,2.882967687,-2.952797969,-2.321796272,0.186975063,-0.564343092,-2.090696473,-2.693482341,742
-1.380724822,-1.278085059,-1.364002664,-6.833486924,-9.066396527,-9.950016775,0.071974521,-0.568669996,-9.502196787,-4.719298444,743
-2.556485072,-2.105715879,-3.100715604,-3.340762658,-8.374218816,-7.423647318,-1.634758608,-0.0988512,-6.707316076,-2.906841758,746
-3.213578839,-0.307018193,-3.609317616,-0.340189555,-0.233620352,-1.853007839,0.06215339,-0.301270809,-7.689711648,-3.724585305,752
-0.916448094,-0.217495067,-1.020092077,0.418532524,-5.315797334,-5.582169507,-0.594452442,-0.274964974,-10.04948904,-9.301605701,755
-0.707677733,-1.222845226,-1.061670518,0.231567695,-1.110311378,-0.640120051,-0.099598082,-0.436602039,-9.751455959,-10.47416473,758
-0.698919585,-0.116948749,-1.076909073,4.736385905,1.374899698,2.865142421,0.925069294,0.051176952,-1.071736641,-3.083604013,759
-2.320801583,-2.240755649,-3.18567235,0.875696521,0.920581861,0.952757326,-0.484075479,-0.188628672,-7.366958153,-3.969995976,761
0.131671292,-0.154461703,0.103969463,0.74986794,-0.960399354,-0.415574145,1.071444875,-0.172018007,-7.764473936,-6.209707222,762
-2.238695602,0.436744729,-2.344462862,0.064389151,-0.702986385,-1.502042878,0.301165071,-0.524408711,-9.653891061,-10.54502528,766
-0.490659232,-0.135035106,-0.340178791,-2.503219457,-5.919291377,-6.634098077,-0.188581215,-0.330254614,-9.332336404,-9.299854064,772
-1.256527928,-1.343380552,-1.428261908,-3.753255446,-1.412356711,-4.994160082,-1.189626342,-0.614543786,-11.70106789,-5.644851748,773
-1.555704797,-0.070321621,-1.931612511,3.59786448,0.088129851,-0.544744285,0.266816443,-0.076121981,-0.633773158,-3.442893572,784
-2.482440244,-1.761885069,-2.896363603,-4.17148672,-6.877446008,-7.488791944,-0.414364525,-0.399938172,-6.796075173,-3.29192597,786
-1.884660355,-1.495546865,-2.29624482,-2.023995388,-5.873812417,-6.505287019,0.032758391,-0.689408523,-7.54668635,-5.355318254,787
-0.151473624,0.369595304,-0.062163017,0.200856511,0.643064383,0.023172409,2.215122433,-0.63049312,-4.07896398,-2.897397448,788
-0.270750152,-0.389502942,-0.348218489,-0.086514917,-2.049472258,-0.829343156,0.561562811,-0.037875082,-5.494396165,-2.927664396,792
0.071985879,0.462193839,0.225218136,0.174797675,0.797601908,-0.132010454,1.446567818,-0.057875222,-3.637835767,-2.684461882,796
0.236686921,0.377130507,0.42326316,-0.053005397,0.636327513,-0.437271755,0.413852012,-0.150967743,-5.702694489,-3.040794884,797
-0.865970146,-1.052587937,-1.063299469,-1.800330121,0.034308266,-2.10380219,0.076178801,-0.936017165,-10.09001637,-8.691998361,800
-0.187153056,0.75552378,-0.059584565,1.682127295,2.103102669,1.243005304,-0.14050295,-0.04078176,-10.12685713,-10.32480005,801
-0.780458121,-0.727750519,-0.95471111,-0.921585657,1.004852533,-0.009299984,0.00056459,0.1332297,-12.18876531,-10.79992485,803
1.018365941,0.029550708,1.200752052,-0.301279685,0.689704545,1.683723744,1.177106049,0.341464366,-6.975658723,-4.619953499,804
-0.976289318,-1.292034168,-1.297270599,-1.25998613,-4.513741908,-5.287079586,1.710569422,-1.208996199,-3.210891641,-3.779816067,805
-1.573451813,-1.20049806,-1.957935209,-0.971299507,-5.284994326,-5.477027231,0.778149388,-0.163177692,-6.604713718,-3.850557197,808
-0.992548489,0.286867766,-1.256350035,4.448185312,2.985499851,1.689526581,-0.305271011,-0.173655322,-5.424801064,-5.14790749,809
-1.134228158,-0.712962316,-1.010448533,-5.827795509,-8.057174219,-9.158777919,0.398264793,-0.493244897,-9.150930438,-6.220347214,810
-0.990900965,-0.722685314,-0.800536635,-6.550926709,-8.959625454,-10.01600015,0.201657389,-0.481119023,-9.279002647,-4.763330155,813
-0.069851658,0.387322373,0.073146617,0.105230959,0.382623676,0.47784404,-0.031818747,0.034890035,-12.04094844,-11.25052567,816
-2.349161622,-0.932298357,-2.828597865,0.264238265,-1.615687861,-1.897742017,-0.12563895,-0.493315668,-5.462447348,-4.999211599,818
-0.196348958,-0.175340428,-0.127172769,-0.918932407,-1.420422798,-1.878213037,-0.714187175,-0.17486526,-7.284181361,-4.721587579,821
-1.781140296,-0.62513292,-2.026037758,-0.860136554,-5.409998737,-5.571351317,-0.424622983,-0.155014576,-8.260863556,-3.904036694,826
-1.931054451,-1.298634798,-2.531437489,1.743529237,-3.965796044,-3.772523835,-0.507165924,-0.548802124,-5.396591517,-4.071378134,827
-0.673036892,-0.321518588,-0.818599648,0.8658381,-2.242377299,-2.048285795,-0.492802214,0.142877997,-3.788476019,-2.571289729,828
-2.915777674,-0.43436946,-3.348571268,0.086118059,0.004647225,-0.068185113,0.446534987,-0.168029009,-6.425974015,-2.766905092,832
-1.696692164,-2.331365223,-2.418192922,-0.789503647,-0.255666892,0.387904096,0.30868855,0.073818283,-4.929478131,-2.354788336,833
-1.239716788,-1.182441988,-1.621100304,-0.341204161,-4.408327986,-4.80150865,1.208957102,-0.669728782,-3.522557594,-2.603139803,841
-2.829901622,-2.330467351,-3.709558494,-0.051826213,-4.432905668,-4.302022404,-0.144226168,-0.21360491,-4.491868964,-3.352908548,842
0.024029781,0.061692425,0.13430191,-0.695761305,0.175091462,0.167268365,0.476522871,0.074624644,-12.10895029,-11.10349458,846
-1.774536509,-2.547495037,-2.78896324,2.938905428,-0.894784241,-0.087772033,0.536724193,-0.491003913,-2.617591227,-3.125146058,847
-2.647509105,-2.157458493,-3.660729078,3.19793685,0.385267459,2.01333286,-1.267923305,-0.303116792,-2.918817803,-2.555284215,848
0.189513806,0.143594243,0.132883802,2.876796376,2.265277428,1.890808652,-0.225694408,-0.347931269,-9.424561061,-9.861615795,849
-1.416537758,-0.289824458,-1.520463555,-1.193968019,-4.397699062,-4.532054987,0.69467828,-1.276869189,-7.750644346,-4.682632029,850
-2.624121019,-1.386210064,-3.051654712,-3.291914807,-0.618038892,-3.375101806,0.61655665,-0.177588027,-8.693247809,-3.545881641,852
-0.36757414,-1.398189339,-0.609635039,-1.461597363,-4.547265657,-4.005369824,-0.156928701,-0.068960731,-9.80276216,-9.98896715,856
-0.011768531,0.676504319,0.252678335,-0.187048373,-5.25915991,-4.899011581,0.056364694,0.099512887,-5.372488338,-4.153516414,859
-1.528045881,-1.954966174,-2.394873084,3.42555554,-0.77016427,0.450936983,0.842157431,-0.345019467,-1.689439319,-3.964613738,860
-0.856170363,-0.316926003,-1.130883943,2.668206121,-2.621053754,-2.503919079,-0.540225202,-0.045326057,-6.71099603,-7.319001005,865
-1.139288748,-1.247165281,-1.466153093,-0.961205689,-5.136844206,-5.191691517,-0.127947064,-0.24564196,-9.607066808,-5.608108364,869
-0.356560277,-1.035836187,-0.546834859,-0.729686574,-2.461177984,-2.318458778,-0.048202629,-1.049089746,-9.402850597,-8.313081017,872
-2.4984489,-1.35429141,-3.14733143,0.504910114,0.557434652,1.135771962,0.065879057,0.329064276,-6.688033294,-3.001754455,874
-0.980877488,-0.202466767,-1.156255679,1.466214137,-3.984599191,-3.752365675,-0.839056612,-0.193931691,-6.572625192,-3.868003989,875
-1.050341781,0.214852538,-1.129881831,1.550479897,-3.494693027,-3.918293618,-0.468821411,-0.735262927,-6.337250284,-7.237069407,876
-1.142677334,0.079749739,-1.494892676,4.38282369,2.846474069,3.018366872,0.416541444,-0.041641317,-4.264827578,-4.234613195,877
-1.104482591,-0.417409604,-1.324604287,0.624479809,-1.375956286,0.035358066,-0.239833463,-0.205958141,-6.976296451,-3.913002547,880
-1.926320065,-1.434085315,-2.402455897,-1.15263297,-3.341693469,-4.457157127,0.587253128,-0.561931033,-8.707362421,-4.720223363,882
-0.547392036,-0.620581564,-0.760915195,0.592948303,-0.477205106,0.577828299,0.234897245,-0.072015148,-6.060784065,-3.508743142,884
-0.387597506,-0.408385163,-0.530183912,1.193445938,-4.569398747,-3.995920004,-0.653302748,0.019318593,-7.385212682,-4.773920713,886
-2.029289717,-1.153984008,-2.194652531,-4.567521743,-7.743637161,-8.185325405,-0.907034213,-0.064618016,-8.180296855,-3.539802716,887
-0.622845103,-2.350454281,-1.248276795,-0.529869526,0.240996603,0.830196243,0.576693007,0.961089474,-13.16777209,-13.33175888,888
0.024609441,-0.025751698,-0.048248116,2.25225525,-0.650761591,0.245706794,0.066062637,-1.045163947,-2.504895209,-2.618066641,890
-0.608245524,-0.286559873,-0.757011054,0.89686016,-0.901865918,0.545839682,0.330653393,-0.406864627,-3.227222394,-3.19560974,891
-1.183231866,0.311599112,-0.963661752,-3.347520237,-6.854454837,-6.983005033,0.616578322,-0.242228814,-2.318544873,-2.231000643,892
-0.835793825,-0.448889084,-0.962219216,-0.256749017,0.216571534,-2.090499682,-0.555813864,-0.242445211,-8.011389833,-4.769571504,898
-1.778274673,-1.416377004,-2.438714889,2.249378445,0.192340629,-0.56357835,-0.18003875,-0.560038199,-4.746579584,-5.285022955,899
-0.716833818,-0.475183234,-0.556089477,-4.741455103,-3.857668454,-6.577833703,0.446634742,-0.659247825,-12.67466308,-11.66907619,900
-1.10499279,-0.807093989,-0.975363199,-6.14547829,-8.376774007,-9.67689642,0.323132039,-0.869602317,-9.216542992,-6.17503967,901
-1.558499172,-2.19167955,-2.145962467,-1.601316279,-5.283320956,-5.902743495,0.289931217,-0.498485952,-7.619532669,-6.92426152,904
-1.109155525,-0.608058971,-1.33010556,0.103477612,-3.26595661,-3.951092781,-0.275882248,-0.349162418,-10.42252797,-13.84047571,905
0.158243953,-0.813610935,0.17485664,-1.810094244,-1.86969539,-4.680581037,-0.957145217,-0.204792848,-10.28419981,-9.03282711,906
-0.18144018,3.107343676,0.726594523,-0.763970103,-0.231432535,0.041273938,-0.546849873,0.058094258,-5.932675794,-3.767349646,910
-1.178521078,-0.64185311,-1.182722927,-3.62682913,-2.2639319,-4.501543755,-0.696635231,0.102902762,-14.08488856,-13.28392089,914
-1.235129668,-0.751364709,-1.561912602,0.095609783,-1.495200377,-0.40886543,2.141749137,-0.761330155,-1.273856843,-2.227034452,915
-1.877094704,-0.495074672,-2.112222944,-0.82517455,-5.509662905,-5.908036865,0.008995674,0.196803217,-7.069561198,-3.465501315,916
-0.599455795,-0.35009566,-0.693920482,-0.362322858,-0.331974053,-1.857239182,1.208126847,-0.713725998,-9.132424888,-7.306821116,917
-1.241759461,-1.485365303,-1.726765808,0.333030371,2.671016282,-1.66581531,0.074669223,-1.356833309,-3.985168334,-4.577962618,918
-2.683485719,-1.371968305,-3.529116676,3.038218893,2.332129381,1.837792416,0.874511274,-0.180894498,-6.565863327,-6.984000888,919
-0.521305402,-0.334768318,-0.223855049,-5.752769433,-8.263499729,-9.170903935,0.472796148,-0.820007374,-8.498703428,-6.208749452,921
-2.166891922,-0.617124302,-2.686634407,2.322757895,2.364844174,1.456863792,0.245518638,-0.725404714,-6.761630876,-7.36492619,925
-2.172707997,-2.08469138,-2.704394873,-2.971367048,-4.556665795,-5.871376369,-0.864097247,-0.439321819,-7.628692054,-3.441716605,928
0.660316083,-1.425980635,0.306113611,1.524568864,0.296022096,0.911399987,1.338643192,0.028899368,-7.52089627,-5.608128806,929
-2.608104249,-1.8264403,-3.096545259,-3.703199413,-6.111540623,-7.062987282,0.457723023,-0.789820886,-4.604934558,-3.801141541,930
-1.378382848,-2.035398483,-2.160315563,2.091524903,1.257785728,0.12293557,0.473423962,-0.151844887,-7.77944155,-11.57716177,931
-0.160440314,1.454926193,0.352340244,-1.304393072,-1.779415679,-2.019128533,-0.095177452,-0.259439843,-8.346150205,-5.229498149,932
-0.925395803,-1.193856757,-1.268075382,-0.165984751,-2.229722993,-3.212729362,-0.102256943,0.026545359,-5.583738654,-6.073985667,933
-0.581985776,-1.575091425,-0.705858267,-4.237669439,-6.878084427,-7.966306745,-0.044784986,-0.74752474,-10.36287179,-10.87720715,935
1.057171867,0.620358889,1.43803554,-0.52846344,-3.481667619,-2.166049562,0.660209478,0.325757986,-10.40504964,-14.43168936,936
-1.396203185,-1.182311168,-1.697888059,-2.02678212,-3.375035879,-4.524500033,1.566293694,-0.856744519,-3.422668788,-3.069984533,938
0.446706471,0.917664735,0.775085795,0.541252907,0.204090005,-2.492200399,0.89864153,-1.302637349,-4.520101759,-3.864201703,940
0.273626405,1.032390016,0.767866815,-1.893210754,-1.266899166,-1.943166074,-0.207279881,-0.182134429,-8.437740679,-4.679446586,941
-1.597149937,-0.126905734,-1.817756957,0.916620474,0.112359962,0.262054029,-0.249136913,-0.371483986,-3.298642549,-3.715943767,942
-1.599802886,-1.722737189,-2.100990085,-1.390672411,-3.2855553,-2.41098614,0.493168273,-0.364404432,-8.007757638,-7.186280086,944
-0.507557113,-0.155697745,-0.564278476,-0.066587786,-0.142287077,-0.956393979,1.457072121,-0.657555635,-8.448603748,-13.0218299,947
-2.948015398,-2.065634174,-3.644765325,-2.548102685,-1.567471425,-2.13604511,1.277524882,-1.135083098,-3.758646125,-2.057819399,949
-0.197758508,0.17940513,-0.313919861,3.265082768,2.44672036,1.713890753,-0.342623986,-0.339674649,-9.38437694,-13.91475052,951
-1.14540785,-0.741560711,-1.105206995,-4.480595549,-7.117344663,-8.232517269,0.00992007,-0.881261068,-8.039087373,-7.044777779,953
-1.788584212,-1.105379375,-2.572451402,5.394202976,0.090481148,0.392702827,0.160703878,-0.525303295,0.475570069,-2.761667346,954
0.200386637,0.863278895,0.203313407,4.645737119,2.933764565,3.651714265,0.582661608,-0.329391536,-4.337080752,-5.011633918,955
-1.542722087,-2.451706226,-2.015419835,-4.356058215,-7.021058284,-7.734653334,0.331519712,-0.876048529,-7.279922636,-5.810356814,956
-1.501623555,-1.53751522,-1.648634615,-5.279708423,-8.158546262,-9.510799315,-0.804116847,-0.585910186,-10.37261893,-7.55082218,957
-0.255550678,-0.593305168,-0.337817719,-0.562294856,-2.947593319,-3.297382463,0.386219998,-0.567751009,-8.911996765,-6.957947187,958
-0.791539271,0.23796171,-1.022006556,4.09831423,0.23611233,3.061029263,-0.61730999,0.233951559,-3.701344522,-4.375347962,960
-1.110245734,-0.09393172,-1.379700079,2.735614766,1.960960511,0.530033524,0.022457374,-0.340654873,-2.47945257,-4.951931865,961
-1.478510738,-1.920163549,-1.948620325,-2.57679222,-1.596676154,-2.970122301,1.176953447,-0.811519809,-4.196151876,-3.043577614,962
-1.003014136,-1.634770156,-1.719944104,3.734977171,4.426226547,2.599069283,-0.8392724,-0.05689345,-8.385445789,-14.13774066,963
-0.441916973,-0.026124052,-0.710665258,4.297602529,2.469799177,0.433751737,0.198357906,-0.395681772,-5.949653105,-9.300763772,964
-2.370123464,-1.257959536,-2.782850446,-2.555237624,-1.869808388,-3.166155198,0.949713724,-0.263667169,-9.449858814,-6.970859243,965
-0.450943513,0.19533204,-0.303913917,-1.348313545,-5.429810134,-5.972352527,1.129230855,-0.758690554,-4.817766646,-3.329676368,968
-0.770427785,-0.212193861,-1.159322233,4.28672801,4.784207568,5.71353579,0.791230329,-0.37349805,-2.43582504,-3.031150521,970
-0.203004584,-0.890003661,-0.341684476,-0.768448852,-0.83781759,-3.620919123,0.419625195,-0.611074575,-8.71288493,-9.738180512,971
-1.726872077,-3.35036319,-2.554507206,-3.138020458,-1.469087309,-4.048707668,0.445568431,-0.367611655,-6.22122791,-3.732077092,973
-0.563056552,-0.494512796,-0.918162196,3.675030349,-1.743179764,-1.317274254,0.436663519,-1.319841685,-1.851283624,-4.087210735,974
-2.172291586,-1.633596639,-2.490587006,-4.473015387,-7.451842828,-8.293874789,-0.442217989,-0.549580281,-7.59266992,-3.27947793,975
-1.371996344,-0.434048225,-1.821162734,3.749752305,-0.641996569,0.146929388,-0.047982518,-0.592166177,-3.654683707,-6.64094171,977
-1.174257098,-0.714598706,-1.727004544,4.48988695,-1.042607013,-0.480599379,0.396077258,-0.20552858,-0.747390754,-4.06537826,978
-0.86986277,-0.746278959,-1.056695321,-0.887181863,0.258283206,-3.923528462,0.904884893,-0.686593535,-9.839053449,-9.059766741,979
-1.144619861,-0.719787576,-1.652659249,3.864090756,1.462155429,-0.287883779,0.533114939,-0.993012433,-1.427631887,-3.88193782,980
-2.021197252,-1.403911271,-2.241753092,-5.018151687,-7.317693868,-8.305765603,0.346104051,-0.460880889,-7.199968109,-4.264217239,982
-1.175886618,-0.68278085,-1.713606642,4.426056585,-1.371687542,-0.792262945,0.327885094,-0.34473671,-2.097433122,-4.658023684,983
-0.148899709,1.425148477,0.450073757,-2.606087127,-2.336809627,-4.269872191,-0.462478653,-0.049286904,-10.8394878,-6.668304847,989
-0.505670183,0.362880742,-0.382214237,-0.111978267,-3.932665833,-3.133782015,-0.673288245,-0.144664971,-9.554509392,-6.357173374,992
-1.667296996,-0.856818717,-1.992836273,-0.935220451,0.459131217,-2.25909605,1.569622708,-1.03693452,-3.169189617,-2.770651805,993
-2.684876422,-2.406376287,-3.507890283,-0.846729595,-4.612108683,-5.256548335,-0.225685679,-0.56032714,-4.809262378,-4.221815851,995
-0.149605261,0.714591825,0.189617764,-1.256734189,-1.68932736,-2.40720906,-0.940334013,-0.548393434,-5.668013893,-3.269367249,999
-2.606402143,0.693339298,-2.676656805,0.101433291,0.285480565,-0.601243501,-0.847638714,-0.393151908,-6.687748025,-3.676508619,1002
-0.167615992,0.13898013,0.202770471,-4.860569724,-3.634015876,-2.583873396,0.586410915,0.372525432,-9.105894234,-3.603114305,1003
-1.700043345,-0.904325071,-2.055631241,-0.229539599,-4.492009938,-3.261428891,-0.652058301,0.355440336,-8.751705321,-4.829750814,1005
-0.855427748,-0.627495497,-0.86627266,-2.875579085,-6.616250465,-6.735727525,0.134909637,-0.000333353,-8.054130668,-4.910133117,1006
-2.135865881,-2.199057454,-2.999560971,1.231499613,-0.05706037,-0.253176267,0.208120486,-0.000743825,-7.702224672,-4.577958823,1007
-1.273720166,-1.407587383,-1.40523591,-4.80641615,-3.391480693,-6.348537026,-0.689924231,-0.360253552,-11.46073203,-6.571454224,1009
-1.556335488,-0.16544077,-1.456250429,-3.931055129,-6.976823999,-7.534215502,-0.083206225,-0.367433307,-4.143515826,-2.802539823,1010
0.226917152,-0.361287809,0.149764242,0.805433981,0.668887695,0.205695693,0.778452916,0.525788336,-7.534899496,-5.520384806,1012
-0.982959885,-0.35175213,-1.305776717,2.487764688,2.846583961,4.165611061,0.196777433,-0.197122197,0.350916545,-2.347565379,1013
-0.971416816,-0.602098006,-0.736453973,-6.679181792,-6.658978291,-8.746963141,-0.140838968,-0.658634684,-11.57139407,-6.739086476,1014
-1.50479808,-1.323926937,-1.816770949,-2.39164507,-3.642113967,-1.72249027,-0.304380317,-0.200718414,-9.485411823,-7.623705367,1015
-1.130504076,-1.145199959,-1.407322131,-1.332946993,-2.838132721,-2.950618613,-0.008322934,-0.961746863,-4.912647139,-3.434294623,1018
-1.253364945,-0.466340214,-1.276957199,-2.532693461,-6.453291685,-6.799634663,-0.763297282,0.053345718,-8.846436276,-4.919645991,1019
-1.457844729,-0.15011148,-1.73044273,1.729664613,1.790196111,-1.085679732,0.7727239,-0.680007475,-7.099893072,-9.590573095,1020
-1.739270053,-0.656218218,-1.982502854,-0.933143072,-4.250512993,-5.328606389,-0.156900225,-0.627616193,-10.03672675,-10.6518998,1022
-0.45050952,-0.017852625,-0.328578063,-1.45124695,-5.846488066,-6.119261225,-0.231972962,-0.703599363,-9.033021957,-5.300039624,1024
-0.497818057,-0.27658425,-0.34334883,-3.338263176,-6.096985927,-6.98004128,0.594639135,-0.801765289,-11.11468634,-11.59679072,1028
0.127798151,0.090323743,0.30825588,-0.970826737,-3.657515437,-4.810481415,-0.163045307,-0.075287025,-11.98017415,-12.56566671,1029
-0.781633568,-0.786974871,-0.944073516,-1.595258171,-1.889981531,0.685257422,1.172144446,-0.5677646,-3.668256219,-2.329835489,1030
-0.30501041,-0.011099089,-0.519127997,3.359747064,3.753829824,4.078251402,0.487270353,0.037844255,-8.444990109,-9.70295105,1031
-1.409552532,-1.44659334,-1.69459855,-2.906351908,-4.93799977,-4.1176973,-0.443265755,-0.677922431,-10.16911304,-6.658514531,1032
0.335664877,-0.132591897,0.590149148,-2.841304315,-5.705063966,-4.85100028,0.350076841,-0.059910819,-10.14429264,-5.872042704,1037
-0.746961888,-0.919677068,-0.766830054,-3.722065805,-6.071957737,-7.097895532,0.277085351,-0.266195227,-10.65498122,-10.6131067,1038
-0.139869665,0.326087587,0.04487386,-0.294688904,-1.502368702,-2.264411381,-1.207700419,-0.738197254,-6.920058183,-3.771244942,1040
-0.957011067,-1.344456955,-1.564747456,2.891748103,1.865571431,2.728889432,0.441335195,-0.028050154,-8.610257926,-14.752016,1043
-0.638132098,0.71119725,-0.605901351,2.544410949,-3.630351697,-3.116114628,-0.359572764,-0.393171489,-4.128619361,-4.234382141,1044
1.523127025,0.33379191,1.965284857,-1.880717873,-0.885781392,-1.731818831,1.187914333,-0.098711696,-7.57306576,-10.15836876,1045
-1.924205921,-1.314867034,-2.347653431,-1.064067334,-4.941151215,-5.256745704,-0.71269131,-0.143211207,-6.359566445,-6.032359,1046
-1.006682928,-0.418797141,-1.051211781,-2.136870112,-1.846933231,-2.218512024,0.340461104,0.090722901,-11.86980088,-8.435673788,1048
-2.053579352,1.363240544,-1.807807906,-1.199335547,0.197697903,-0.691300513,-0.643795213,0.108479674,-9.57720757,-5.872480469,1049
-2.183080883,-0.315325041,-2.394260432,-1.35196165,-0.283573714,-3.273249648,0.913890907,-0.551993092,-3.606116513,-3.749114097,1050
-2.354546052,-0.1381859,-2.52046207,-1.610892649,-1.585483107,-2.365720941,0.594077074,-0.687066496,-2.830964977,-2.267323231,1051
0.200462477,0.054310536,0.038736581,4.15400241,4.035206911,2.895955982,-0.145637346,-0.404300282,-7.594958727,-9.016453216,1052
-1.20234102,0.216392803,-1.116506356,-1.157074034,-5.094259275,-5.794262469,-0.646470249,-1.316791308,-5.716260617,-4.525918966,1054
-1.414035828,-2.026123412,-1.913441481,-2.003152864,-3.022398255,-3.493392154,-0.371968703,-0.367754,-10.07806913,-9.239335778,1056
-0.37858847,0.187792611,-0.322077944,0.528715298,-4.650235337,-4.750949659,-0.346400857,-0.376496922,-8.825463326,-7.400917236,1057
0.050318803,1.297180633,0.520319447,-0.903903993,-2.250959721,-1.279912004,0.244435378,-0.584833812,-4.026625216,-3.552826412,1060
-0.365060733,-0.172673572,-0.242744247,-1.822790692,-1.453575361,-4.066402153,-0.953415215,-0.74731434,-11.37247016,-11.991137,1062
-0.984109154,-0.898296569,-0.916844433,-5.093738429,-7.495629524,-9.055888886,-0.513460732,-0.712580077,-12.50422477,-12.0289571,1064
-0.509292934,0.235148649,-0.515282704,1.232006974,-0.997562872,-0.01972986,-0.32090556,-0.466844642,-3.463372615,-2.90656858,1066
-1.46179265,-1.988668944,-1.743809498,-4.852255228,-8.259222315,-9.403642956,-1.079824081,-0.517101203,-10.68194441,-8.872933465,1067
-1.077127683,-1.106218331,-1.263095345,-2.794260498,-4.241290497,-5.304267058,1.062954486,-0.740480122,-8.732649872,-4.426054595,1070
-2.183044727,-1.347596611,-2.645656742,-1.707771755,-0.15133402,-2.682549574,1.171159869,-0.883508472,-4.21166717,-4.501820865,1073
-2.096131469,-0.906761599,-2.403687629,-1.240372862,-1.200146747,-2.385928694,-1.573042062,-1.534426684,-6.240255083,-5.004557805,1076
-0.831839094,0.151301444,-1.049669928,3.737395474,-2.913540191,-2.041660552,-0.323543108,-0.270310884,-1.467737108,-2.526920739,1077
-1.995000053,-1.320221671,-2.595447327,0.765350517,-0.69134185,-0.613506272,1.538210629,-0.707484738,-0.838348392,-2.652570296,1079
